cue,target,strength
LOBSTER,FOOD,0.013
LOBSTER,KEYS,0.013
LOBSTER,MAINE,0.013
LOBSTER,NEWBURG,0.013
LOBSTER,OCEAN,0.013
LOBSTER,OYSTER,0.013
LOBSTER,PINCH,0.013
LOBSTER,STEAK,0.013
LOBSTER,TRAP,0.013
LOCAL,NEAR,0.158
LOCAL,CLOSE,0.082
LOCAL,CITY,0.055
LOCAL,FAR,0.041
LOCAL,HERE,0.041
LOCAL,HOME,0.034
LOCAL,NATIONAL,0.034
LOCAL,GOVERNMENT,0.027
LOCAL,RESIDENCE,0.027
LOCAL,AREA,0.021
LOCAL,COMMUNITY,0.021
LOCAL,DISTANCE,0.021
LOCAL,NEIGHBOR,0.021
LOCAL,PHONE,0.021
LOCAL,STATE,0.021
LOCAL,STORE,0.021
LOCAL,COUNTRY,0.014
LOCAL,FOREIGN,0.014
LOCAL,MALL,0.014
LOCAL,NATIVE,0.014
LOCAL,NEWS,0.014
LOCAL,PLACE,0.014
LOCAL,POLICE,0.014
LOCAL,RED NECK,0.014
LOCAL,REGIONAL,0.014
LOCAL,TOWN,0.014
LOCATION,PLACE,0.479
LOCATION,AREA,0.086
LOCATION,HOME,0.043
LOCATION,SITE,0.043
LOCATION,MAP,0.036
LOCATION,SPOT,0.029
LOCATION,DIRECTION,0.021
LOCATION,DESTINATION,0.014
LOCATION,NEAR,0.014
LOCATION,TAMPA,0.014
LOCATION,VACATION,0.014
LOCATION,WHERE,0.014
LOCATION,WHEREABOUT,0.014
LOCK,KEY,0.406
LOCK,DOOR,0.2
LOCK,SECURE,0.039
LOCK,CLOSE,0.033
LOCK,OPEN,0.033
LOCK,CHAIN,0.028
LOCK,UNLOCK,0.028
LOCK,BOLT,0.022
LOCK,SAFE,0.022
LOCK,OUT,0.017
LOCK,BICYCLE,0.011
LOCK,KEEP,0.011
LOCK,SAFETY,0.011
LOCK,SHUT,0.011
LODGE,CABIN,0.138
LODGE,HOTEL,0.138
LODGE,SKI,0.09
LODGE,HOUSE,0.076
LODGE,MOTEL,0.062
LODGE,STUCK,0.055
LODGE,CAMP,0.034
LODGE,INN,0.028
LODGE,LOG,0.028
LODGE,MOUNTAIN,0.028
LODGE,WOOD,0.028
LODGE,HOME,0.021
LODGE,STICK,0.021
LODGE,VACATION,0.021
LODGE,WEDGE,0.021
LODGE,DODGE,0.014
LODGE,ELK,0.014
LODGE,HUNT,0.014
LODGE,MOOSE,0.014
LODGE,SHELTER,0.014
LODGE,SLEEP,0.014
LOFT,BED,0.27
LOFT,HAY,0.081
LOFT,APARTMENT,0.074
LOFT,ROOM,0.054
LOFT,ATTIC,0.047
LOFT,WOOD,0.047
LOFT,HIGH,0.041
LOFT,BARN,0.034
LOFT,DORM,0.034
LOFT,CABIN,0.027
LOFT,STAIR,0.027
LOFT,HOUSE,0.014
LOFT,SHELF,0.014
LOFT,SLEEP,0.014
LOFT,STUDIO,0.014
LOG,WOOD,0.279
LOG,FIRE,0.267
LOG,CABIN,0.109
LOG,TREE,0.085
LOG,FIREPLACE,0.048
LOG,BURN,0.036
LOG,ROLL,0.03
LOG,BOOK,0.012
LOG,JOURNAL,0.012
LOGIC,THINK,0.115
LOGIC,SMART,0.095
LOGIC,SENSE,0.088
LOGIC,INTELLIGENCE,0.068
LOGIC,MATH,0.047
LOGIC,MIND,0.047
LOGIC,BRAIN,0.034
LOGIC,COMPUTER,0.034
LOGIC,REASON,0.034
LOGIC,PHILOSOPHY,0.027
LOGIC,THOUGHT,0.027
LOGIC,NONSENSE,0.02
LOGIC,ANSWER,0.014
LOGIC,PROBLEM,0.014
LOGIC,PSYCHOLOGY,0.014
LOGIC,SCIENCE,0.014
LOGIC,UNDERSTAND,0.014
LOLLIPOP,CANDY,0.412
LOLLIPOP,SUCKER,0.176
LOLLIPOP,SUCK,0.108
LOLLIPOP,SWEET,0.068
LOLLIPOP,LICK,0.041
LOLLIPOP,BLOW POP,0.02
LOLLIPOP,CHILD,0.02
LOLLIPOP,FOOD,0.014
LOLLIPOP,KID,0.014
LOLLIPOP,RAVE,0.014
LONDON,ENGLAND,0.365
LONDON,BRIDGE,0.101
LONDON,PARIS,0.095
LONDON,FOG,0.068
LONDON,CITY,0.041
LONDON,EUROPE,0.027
LONDON,TOWER,0.02
LONDON,TOWN,0.02
LONDON,ACCENT,0.014
LONDON,RAIN,0.014
LONDON,UGLY,0.014
LONELY,ALONE,0.219
LONELY,SAD,0.205
LONELY,BORED,0.041
LONELY,AFRAID,0.034
LONELY,DEPRESSED,0.034
LONELY,CROWD,0.014
LONELY,DARK,0.014
LONELY,FRIEND,0.014
LONELY,FRIENDLY,0.014
LONELY,ISOLATED,0.014
LONELY,PERSON,0.014
LONELY,SHY,0.014
LONELY,SILENCE,0.014
LONELY,SINGLE,0.014
LONELY,SOLO,0.014
LONELY,TOGETHER,0.014
LONELY,UPSET,0.014
LONG,SHORT,0.536
LONG,HAIR,0.078
LONG,TIME,0.034
LONG,JOHNS,0.017
LONG,JUMP,0.017
LONG,SKINNY,0.017
LONG,TALL,0.017
LONG,HOT DOGS,0.011
LONG,LEGS,0.011
LONG,LIFE,0.011
LONG,RUN,0.011
LONG,THIN,0.011
LONG,TREE,0.011
LOOK,SEE,0.678
LOOK,EYE,0.039
LOOK,WATCH,0.033
LOOK,OUT,0.028
LOOK,LISTEN,0.022
LOOK,STARE,0.022
LOOK,GLANCE,0.017
LOOK,GAZE,0.011
LOOK,MAGAZINE,0.011
LOOK,OBSERVE,0.011
LOOK,READ,0.011
LOOKS,GOOD,0.131
LOOKS,PRETTY,0.131
LOOKS,APPEARANCE,0.103
LOOKS,SEES,0.09
LOOKS,BEAUTY,0.069
LOOKS,FACE,0.041
LOOKS,GREAT,0.041
LOOKS,ATTRACTIVE,0.021
LOOKS,BAD,0.021
LOOKS,BODY,0.021
LOOKS,EYES,0.021
LOOKS,MIRROR,0.021
LOOKS,BEAUTIFUL,0.014
LOOKS,DECEIVING,0.014
LOOKS,GUY,0.014
LOOKS,HOT,0.014
LOOKS,IMAGE,0.014
LOOKS,IMPORTANT,0.014
LOOKS,KILL,0.014
LOOP,CIRCLE,0.315
LOOP,ROPE,0.118
LOOP,HOLE,0.087
LOOP,KNOT,0.055
LOOP,ROUND,0.055
LOOP,STRING,0.039
LOOP,HOOP,0.031
LOOP,FILM,0.016
LOOP,FLIP,0.016
LOOP,LASSO,0.016
LOOP,RING,0.016
LOOP,TIE,0.016
LOOSE,TIGHT,0.565
LOOSE,FREE,0.072
LOOSE,CLOTHES,0.036
LOOSE,FIT,0.029
LOOSE,BAGGY,0.022
LOOSE,SHIRT,0.014
LOOSE,WOMAN,0.014
LOOSEN,TIGHTEN,0.389
LOOSEN,TIE,0.081
LOOSEN,UNTIE,0.067
LOOSEN,BELT,0.054
LOOSEN,EASE,0.02
LOOSEN,UP,0.02
LOOSEN,CLOTHES,0.013
LOOSEN,FASTEN,0.013
LOOSEN,NOOSE,0.013
LOOSEN,PANTS,0.013
LOOSEN,RELAX,0.013
LOOSEN,RELEASE,0.013
LOOSEN,REMOVE,0.013
LOOSEN,SHOE,0.013
LOOSEN,UNFASTEN,0.013
LORD,GOD,0.473
LORD,JESUS,0.1
LORD,FLIES,0.047
LORD,LADY,0.047
LORD,BIBLE,0.04
LORD,FATHER,0.033
LORD,KING,0.033
LORD,SAVIOR,0.033
LORD,CHRIST,0.027
LORD,ENGLAND,0.02
LORD,MASTER,0.02
LORD,CHURCH,0.013
LORD,PRAYER,0.013
LORD,RELIGION,0.013
LOS ANGELES,CALIFORNIA,0.248
LOS ANGELES,RIOT,0.17
LOS ANGELES,CITY,0.105
LOS ANGELES,VIOLENCE,0.072
LOS ANGELES,SMOG,0.046
LOS ANGELES,LAKERS,0.026
LOS ANGELES,DODGERS,0.02
LOS ANGELES,MOVIES,0.02
LOS ANGELES,AIDS,0.013
LOS ANGELES,ANGELS,0.013
LOS ANGELES,BEACH,0.013
LOS ANGELES,CHICAGO,0.013
LOS ANGELES,CRIME,0.013
LOS ANGELES,DRUGS,0.013
LOS ANGELES,EARTHQUAKE,0.013
LOS ANGELES,GANG,0.013
LOS ANGELES,RAIDERS,0.013
LOS ANGELES,SURF,0.013
LOSE,WIN,0.236
LOSE,FIND,0.223
LOSE,WEIGHT,0.095
LOSE,GAIN,0.047
LOSE,LOST,0.047
LOSE,GONE,0.027
LOSE,FAIL,0.02
LOSE,MISPLACE,0.02
LOSE,DEFEAT,0.014
LOSE,FORGET,0.014
LOSE,GAME,0.014
LOSER,WINNER,0.508
LOSER,BUM,0.061
LOSER,NERD,0.038
LOSER,SAD,0.038
LOSER,DARK,0.03
LOSER,SORE,0.03
LOSER,DRUGS,0.023
LOSER,GEEK,0.023
LOSER,DUMB,0.015
LOSER,FAILURE,0.015
LOSER,LAST,0.015
LOSS,GAIN,0.23
LOSS,WIN,0.169
LOSS,LOSE,0.081
LOSS,FOUND,0.061
LOSS,FIND,0.041
LOSS,SAD,0.041
LOSS,GONE,0.027
LOSS,LOST,0.027
LOSS,PAIN,0.027
LOSS,ADD,0.02
LOSS,DEATH,0.02
LOSS,DEFEAT,0.02
LOSS,EMPTINESS,0.02
LOSS,WEIGHT,0.02
LOST,FOUND,0.747
LOST,FIND,0.034
LOST,MISPLACE,0.027
LOST,MISSING,0.021
LOST,WON,0.021
LOST,GONE,0.014
LOT,PARK,0.297
LOT,HOUSE,0.115
LOT,LAND,0.074
LOT,CAR,0.068
LOT,SPACE,0.047
LOT,LITTLE,0.041
LOT,MANY,0.041
LOT,EMPTY,0.027
LOT,PROPERTY,0.027
LOT,ACRE,0.02
LOT,A,0.014
LOT,AREA,0.014
LOT,FEW,0.014
LOT,FIELD,0.014
LOT,GROUND,0.014
LOT,RENT,0.014
LOT,YARD,0.014
LOTS,LITTLE,0.138
LOTS,MANY,0.118
LOTS,PARKING,0.118
LOTS,MORE,0.079
LOTS,HOUSES,0.046
LOTS,CAR,0.039
LOTS,LAND,0.039
LOTS,MUCH,0.039
LOTS,A LOT,0.033
LOTS,BUNCH,0.033
LOTS,LESS,0.033
LOTS,MONEY,0.026
LOTS,PLENTY,0.02
LOTS,FEW,0.013
LOTS,FUN,0.013
LOTS,PROPERTY,0.013
LOTTERY,MONEY,0.536
LOTTERY,WIN,0.167
LOTTERY,TICKET,0.087
LOTTERY,FLAMINGO,0.022
LOTTERY,LUCK,0.022
LOTTERY,MILLION,0.022
LOTTERY,WINNER,0.022
LOTTERY,CASH,0.014
LOTTERY,CHANGE,0.014
LOTTERY,GAMBLE,0.014
LOTTERY,NUMBER,0.014
LOUD,SOFT,0.333
LOUD,NOISE,0.297
LOUD,QUIET,0.115
LOUD,MUSIC,0.018
LOUD,PAIN,0.018
LOUD,BOISTEROUS,0.012
LOUD,SCREAM,0.012
LOUD,SHOUT,0.012
LOUD,SHUT UP,0.012
LOUD,SILENCE,0.012
LOUD,SOUND,0.012
LOUNGE,BEER,0.209
LOUNGE,CHAIR,0.196
LOUNGE,RELAX,0.081
LOUNGE,DRINK,0.068
LOUNGE,REST,0.061
LOUNGE,SIT,0.047
LOUNGE,LIZARD,0.034
LOUNGE,ACT,0.02
LOUNGE,LIQUOR,0.02
LOUNGE,HOTEL,0.014
LOUNGE,LAZY,0.014
LOUNGE,POOL,0.014
LOUNGE,ROOM,0.014
LOUNGE,SINGER,0.014
LOVE,HATE,0.456
LOVE,KISS,0.056
LOVE,LIKE,0.044
LOVE,HAPPY,0.028
LOVE,HEART,0.028
LOVE,CARE,0.017
LOVE,ADMIRE,0.011
LOVE,ADORE,0.011
LOVE,CLOSE,0.011
LOVE,FRIENDSHIP,0.011
LOVE,GIRL,0.011
LOVE,HAPPINESS,0.011
LOVE,HUG,0.011
LOVE,KINDNESS,0.011
LOVE,LIFE,0.011
LOVE,NICE,0.011
LOVE,SPOUSE,0.011
LOVE,WARMTH,0.011
LOVER,FRIEND,0.189
LOVER,SEX,0.182
LOVER,BOYFRIEND,0.114
LOVER,FIGHTER,0.038
LOVER,HEART,0.038
LOVER,GIRLFRIEND,0.03
LOVER,HATE,0.023
LOVER,LOVE,0.023
LOVER,ROMANCE,0.023
LOVER,SPOUSE,0.023
LOVER,BED,0.015
LOVER,COMPANION,0.015
LOVER,COUPLE,0.015
LOVER,PASSION,0.015
LOVER,SPECIAL,0.015
LOVER,WIFE,0.015
LOVERS,SEX,0.169
LOVERS,COUPLE,0.095
LOVERS,FRIENDS,0.081
LOVERS,KISS,0.074
LOVERS,LOVE,0.041
LOVERS,QUARREL,0.034
LOVERS,HAPPY,0.027
LOVERS,MATES,0.027
LOVERS,ROMANCE,0.027
LOVERS,HATERS,0.02
LOVERS,MARRIAGE,0.02
LOVERS,PEOPLE,0.02
LOVERS,RELATIONSHIP,0.02
LOVERS,SWEETHEARTS,0.02
LOVERS,TWO,0.02
LOVERS,BIRDS,0.014
LOVERS,COMMENCE,0.014
LOVERS,COMPANIONS,0.014
LOVERS,HUSBAND,0.014
LOVERS,SLEEP,0.014
LOVING,CARING,0.37
LOVING,MOTHER,0.068
LOVING,KIND,0.055
LOVING,NICE,0.034
LOVING,HATE,0.027
LOVING,BOYFRIEND,0.021
LOVING,HATING,0.021
LOVING,HEART,0.021
LOVING,PARENT,0.021
LOVING,COLD,0.014
LOVING,COMPASSIONATE,0.014
LOVING,HAPPY,0.014
LOVING,HUSBAND,0.014
LOVING,MOM,0.014
LOVING,WARM,0.014
LOW,HIGH,0.777
LOW,DOWN,0.041
LOW,LIFE,0.014
LOW,SALT,0.014
LOW,SHALLOW,0.014
LOW,UNDER,0.014
LOWER,HIGHER,0.29
LOWER,UPPER,0.214
LOWER,LEVEL,0.069
LOWER,BOTTOM,0.055
LOWER,DOWN,0.041
LOWER,UNDER,0.034
LOWER,BELOW,0.028
LOWER,LESS,0.028
LOWER,BACK,0.021
LOWER,CASE,0.014
LOWER,SMALL,0.014
LOYAL,DOG,0.182
LOYAL,FRIEND,0.174
LOYAL,FAITHFUL,0.061
LOYAL,TRUST,0.061
LOYAL,TRUSTWORTHY,0.053
LOYAL,TRUE,0.038
LOYAL,TRUTHFUL,0.038
LOYAL,HONEST,0.03
LOYAL,BOYFRIEND,0.023
LOYAL,KING,0.023
LOYAL,COMPANION,0.015
LOYAL,DISLOYAL,0.015
LOYAL,GOOD,0.015
LOYAL,HONOR,0.015
LOYAL,LION,0.015
LOYAL,LOVE,0.015
LOYAL,NICE,0.015
LOYAL,PET,0.015
LOYALTY,FRIEND,0.25
LOYALTY,HONESTY,0.135
LOYALTY,TRUST,0.101
LOYALTY,TRUTH,0.081
LOYALTY,DOG,0.061
LOYALTY,FAITHFUL,0.054
LOYALTY,LOVE,0.047
LOYALTY,DEDICATION,0.027
LOYALTY,DISHONESTY,0.02
LOYALTY,HUSBAND,0.02
LOYALTY,BETRAYAL,0.014
LOYALTY,OATH,0.014
LOYALTY,ROYALTY,0.014
LOYALTY,TRAITOR,0.014
LUBRICATE,OIL,0.325
LUBRICATE,CONDOM,0.093
LUBRICATE,GREASE,0.073
LUBRICATE,MOISTEN,0.06
LUBRICATE,WET,0.06
LUBRICATE,KY JELLY,0.053
LUBRICATE,VASELINE,0.046
LUBRICATE,SEX,0.04
LUBRICATE,SLIPPERY,0.04
LUBRICATE,CAR,0.026
LUBRICATE,LOOSEN,0.026
LUBRICATE,RUBBER,0.02
LUBRICATE,SOFT,0.02
LUBRICATE,GEL,0.013
LUBRICATE,LOTION,0.013
LUBRICATE,SMOOTH,0.013
LUCK,GOOD,0.233
LUCK,IRISH,0.089
LUCK,BAD,0.068
LUCK,CHARM,0.068
LUCK,CLOVER,0.068
LUCK,CHANCE,0.048
LUCK,FORTUNE,0.034
LUCK,LOTTO,0.034
LUCK,NEVER,0.021
LUCK,SKILL,0.021
LUCK,UNLUCKY,0.021
LUCK,GAMBLE,0.014
LUCK,HAPPINESS,0.014
LUCK,HORSESHOE,0.014
LUCK,LEPRECHAUN,0.014
LUCK,LUCKY,0.014
LUGGAGE,TRAVEL,0.205
LUGGAGE,BAGGAGE,0.137
LUGGAGE,SUITCASE,0.13
LUGGAGE,TRIP,0.103
LUGGAGE,RACK,0.055
LUGGAGE,CLOTHES,0.048
LUGGAGE,VACATION,0.041
LUGGAGE,HEAVY,0.034
LUGGAGE,PLANE,0.034
LUGGAGE,MOVING,0.027
LUGGAGE,AIRPORT,0.021
LUGGAGE,LEATHER,0.021
LUGGAGE,BROWN,0.014
LUGGAGE,CARRY,0.014
LUGGAGE,PACK,0.014
LUMBER,WOOD,0.596
LUMBER,TREE,0.141
LUMBER,HOUSE,0.061
LUMBER,YARD,0.04
LUMBER,JACK,0.03
LUMBER,BUILD,0.02
LUMBER,LOFT,0.02
LUMBER,SPLINTER,0.02
LUMP,BUMP,0.188
LUMP,BREAST,0.154
LUMP,CANCER,0.128
LUMP,THROAT,0.074
LUMP,COAL,0.04
LUMP,SUM,0.04
LUMP,TUMOR,0.034
LUMP,CYST,0.027
LUMP,SUGAR,0.027
LUMP,GRAVY,0.02
LUMP,HEAD,0.02
LUMP,SORE,0.02
LUMP,CAMEL,0.013
LUMP,HILL,0.013
LUMP,HIT,0.013
LUMP,LYMPH,0.013
LUNCH,DINNER,0.269
LUNCH,FOOD,0.205
LUNCH,EAT,0.083
LUNCH,MEAL,0.064
LUNCH,BOX,0.058
LUNCH,SANDWICH,0.058
LUNCH,NOON,0.038
LUNCH,BREAK,0.026
LUNCH,AFTERNOON,0.019
LUNCH,HUNGRY,0.019
LUNCH,SUPPER,0.019
LUNCH,BAG,0.013
LUNCH,BREAKFAST,0.013
LUNCH,HOUR,0.013
LUNCH,PAIL,0.013
LUNCH,SALAD,0.013
LUNCH,SCHOOL,0.013
LUNG,BREATHE,0.362
LUNG,CANCER,0.15
LUNG,HEART,0.136
LUNG,AIR,0.071
LUNG,SMOKE,0.057
LUNG,ORGAN,0.036
LUNG,BODY,0.029
LUNG,CHEST,0.029
LUNG,RESPIRATION,0.021
LUNG,DISEASE,0.014
LUNG,LIVER,0.014
LUST,SEX,0.312
LUST,LOVE,0.305
LUST,PASSION,0.084
LUST,DESIRE,0.058
LUST,WANT,0.045
LUST,LIKE,0.019
LUST,INFATUATION,0.013
LUST,OBSESSION,0.013
LUXURY,MONEY,0.165
LUXURY,RICH,0.144
LUXURY,CAR,0.098
LUXURY,WEALTH,0.057
LUXURY,NICE,0.041
LUXURY,COMFORT,0.031
LUXURY,DIAMOND,0.031
LUXURY,POOR,0.026
LUXURY,FUR,0.021
LUXURY,POVERTY,0.021
LUXURY,CONDO,0.015
LUXURY,EXPENSIVE,0.015
LUXURY,LIMOUSINE,0.015
LUXURY,PLUSH,0.015
LUXURY,TAX,0.015
LUXURY,ELEGANCE,0.01
LUXURY,HOUSE,0.01
LUXURY,ITEM,0.01
LUXURY,LINER,0.01
LUXURY,SATISFACTION,0.01
LUXURY,TRIP,0.01
LUXURY,WORK,0.01
MACARONI,CHEESE,0.596
MACARONI,NOODLES,0.146
MACARONI,PASTA,0.106
MACARONI,FOOD,0.033
MACARONI,SPAGHETTI,0.026
MACARONI,SAUCE,0.02
MACARONI,SALAD,0.013
MACHINE,WASHER,0.203
MACHINE,COMPUTER,0.088
MACHINE,WORK,0.088
MACHINE,SODA,0.047
MACHINE,CAR,0.034
MACHINE,ENGINE,0.027
MACHINE,FACTORY,0.027
MACHINE,GUN,0.02
MACHINE,INDUSTRY,0.02
MACHINE,MECHANICAL,0.02
MACHINE,TOOL,0.02
MACHINE,WASHABLE,0.02
MACHINE,LARGE,0.014
MACHINE,NOISY,0.014
MACHINE,OPERATE,0.014
MACHINE,TYPEWRITER,0.014
MACHINE,VENDING,0.014
MAD,ANGRY,0.393
MAD,HAPPY,0.207
MAD,SAD,0.079
MAD,CRAZY,0.05
MAD,MAGAZINE,0.05
MAD,PISSED,0.029
MAD,GLAD,0.021
MAD,UPSET,0.021
MAD,DOG,0.014
MAD,HATTER,0.014
MAD,UNHAPPY,0.014
MADE,CREATED,0.101
MADE,CREATE,0.081
MADE,DONE,0.041
MADE,INVENTED,0.041
MADE,MAKE,0.041
MADE,PRODUCED,0.034
MADE,UP,0.034
MADE,AMERICA,0.027
MADE,BOUGHT,0.027
MADE,BUILT,0.02
MADE,FIXED,0.02
MADE,HAND,0.02
MADE,WORK,0.02
MADE,ACCOMPLISHED,0.014
MADE,BED,0.014
MADE,CHINA,0.014
MADE,COMPLETE,0.014
MADE,CONSTRUCTED,0.014
MADE,COOK,0.014
MADE,DESTROYED,0.014
MADE,DEVELOPED,0.014
MADE,EASY,0.014
MADE,FABRICATED,0.014
MADE,FOOD,0.014
MADE,MAN,0.014
MADE,MANUFACTURED,0.014
MADE,OBJECT,0.014
MADE,UNMADE,0.014
MAFIA,ITALIAN,0.173
MAFIA,MOD,0.14
MAFIA,BAD,0.067
MAFIA,GUN,0.06
MAFIA,CRIME,0.047
MAFIA,MONEY,0.04
MAFIA,DRUGS,0.033
MAFIA,KILL,0.027
MAFIA,GANGSTER,0.02
MAFIA,HIT-MAN,0.02
MAFIA,BOSS,0.013
MAFIA,CRIMINAL,0.013
MAFIA,CROOKS,0.013
MAFIA,DEATH,0.013
MAFIA,GANG,0.013
MAFIA,GODFATHER,0.013
MAFIA,HOFFA,0.013
MAFIA,ITALY,0.013
MAFIA,MAN,0.013
MAFIA,MOVIE,0.013
MAFIA,MURDER,0.013
MAFIA,NEW YORK,0.013
MAFIA,TRAFFICANI,0.013
MAFIA,UNDERWORLD,0.013
MAGAZINE,BOOK,0.244
MAGAZINE,READ,0.109
MAGAZINE,ARTICLE,0.101
MAGAZINE,PAPER,0.092
MAGAZINE,TIME,0.076
MAGAZINE,NEWSPAPER,0.067
MAGAZINE,PLAYBOY,0.034
MAGAZINE,VOGUE,0.034
MAGAZINE,GLAMOUR,0.025
MAGAZINE,LIFE,0.025
MAGAZINE,COSMOPOLITAN,0.017
MAGAZINE,HEART,0.017
MAGAZINE,PAGE,0.017
MAGGOT,WORM,0.196
MAGGOT,FLY,0.155
MAGGOT,BUG,0.101
MAGGOT,GROSS,0.054
MAGGOT,INSECT,0.047
MAGGOT,MEAT,0.041
MAGGOT,NASTY,0.027
MAGGOT,DEAD,0.02
MAGGOT,DEATH,0.02
MAGGOT,SICK,0.02
MAGGOT,DECAY,0.014
MAGGOT,FLIES,0.014
MAGGOT,GARBAGE,0.014
MAGGOT,JERK,0.014
MAGGOT,UGLY,0.014
MAGGOT,WHITE,0.014
MAGGOT,YUCK,0.014
MAGIC,TRICK,0.109
MAGIC,WAND,0.102
MAGIC,HAT,0.061
MAGIC,SHOW,0.061
MAGIC,MAGICIAN,0.034
MAGIC,MYSTERY,0.034
MAGIC,ILLUSION,0.027
MAGIC,KINGDOM,0.027
MAGIC,BUNNY,0.02
MAGIC,DISAPPEAR,0.02
MAGIC,JOHNSON,0.02
MAGIC,STAR,0.02
MAGIC,BLACK,0.014
MAGIC,CARPET,0.014
MAGIC,FANTASY,0.014
MAGIC,MAN,0.014
MAGIC,MIRACLE,0.014
MAGIC,MOUNTAIN,0.014
MAGIC,PEAL,0.014
MAGIC,POWERS,0.014
MAGIC,SPELL,0.014
MAGIC,SUPERNATURAL,0.014
MAGIC,WOW,0.014
MAGICIAN,MAGIC,0.226
MAGICIAN,RABBIT,0.178
MAGICIAN,TRUCK,0.164
MAGICIAN,WAND,0.041
MAGICIAN,FAKE,0.034
MAGICIAN,HAT,0.027
MAGICIAN,AMAZING,0.021
MAGICIAN,ILLUSION,0.021
MAGICIAN,BLACK,0.014
MAGICIAN,CLOWN,0.014
MAGICIAN,COPPERFIELD,0.014
MAGICIAN,WOW,0.014
MAGNET,REFRIGERATOR,0.333
MAGNET,ATTRACT,0.14
MAGNET,METAL,0.107
MAGNET,STICK,0.08
MAGNET,IRON,0.027
MAGNET,STEEL,0.027
MAGNET,FORCE,0.02
MAGNET,NORTH,0.02
MAGNET,PHYSICS,0.02
MAGNET,POLES,0.02
MAGNET,HORSESHOE,0.013
MAGNET,PULL,0.013
MAGNET,REPEL,0.013
MAGNIFY,ENLARGE,0.235
MAGNIFY,BIG,0.176
MAGNIFY,MAGNIFYING GLASS,0.124
MAGNIFY,LARGER,0.065
MAGNIFY,CLOSE,0.039
MAGNIFY,MICROSCOPE,0.039
MAGNIFY,INCREASE,0.026
MAGNIFY,INTENSITY,0.026
MAGNIFY,LENS,0.026
MAGNIFY,LOOK,0.02
MAGNIFY,SEE,0.02
MAGNIFY,SMALL,0.02
MAGNIFY,AMPLIFY,0.013
MAGNIFY,BLOW UP,0.013
MAGNITUDE,GREAT,0.154
MAGNITUDE,SIZE,0.084
MAGNITUDE,BIG,0.063
MAGNITUDE,HIGH,0.049
MAGNITUDE,LARGE,0.035
MAGNITUDE,MAGNET,0.028
MAGNITUDE,BROAD,0.021
MAGNITUDE,DEPTH,0.021
MAGNITUDE,MULTITUDE,0.021
MAGNITUDE,STRENGTH,0.021
MAGNITUDE,DIRECTION,0.014
MAGNITUDE,GRAND,0.014
MAGNITUDE,LOT,0.014
MAGNITUDE,MASS,0.014
MAGNITUDE,NUMBER,0.014
MAGNITUDE,PHYSICS,0.014
MAGNITUDE,VALUE,0.014
MAID,CLEAN,0.196
MAID,SERVANT,0.145
MAID,BUTLER,0.106
MAID,WORK,0.056
MAID,BLACK,0.039
MAID,HELPER,0.034
MAID,MINUTE,0.034
MAID,MILK,0.022
MAID,SERVICE,0.022
MAID,HOTEL,0.017
MAID,HOUSE,0.017
MAID,HOUSEKEEPER,0.017
MAID,OLD,0.017
MAID,RICH,0.017
MAID,UNIFORM,0.017
MAID,BLONDE,0.011
MAID,DRESS,0.011
MAID,FRENCH,0.011
MAID,GIRL,0.011
MAID,HONOR,0.011
MAIDEN,WOMAN,0.101
MAIDEN,NAME,0.081
MAIDEN,GIRL,0.061
MAIDEN,MAID,0.054
MAIDEN,VIRGIN,0.054
MAIDEN,FAIRY,0.047
MAIDEN,LADY,0.041
MAIDEN,VOYAGE,0.041
MAIDEN,MARRIED,0.027
MAIDEN,MOTHER,0.027
MAIDEN,PRINCESS,0.027
MAIDEN,YOUNG,0.027
MAIDEN,DAMSEL,0.02
MAIDEN,HAIR,0.02
MAIDEN,HONOR,0.02
MAIDEN,MATRON,0.02
MAIDEN,UNMARRIED,0.02
MAIDEN,CASTLE,0.014
MAIDEN,MANE,0.014
MAIDEN,OLD,0.014
MAIDEN,SINGLE,0.014
MAIDEN,WEDDING,0.014
MAIL,LETTER,0.245
MAIL,MAN,0.19
MAIL,BOX,0.13
MAIL,STAMP,0.071
MAIL,ORDER,0.038
MAIL,BILL,0.022
MAIL,POST OFFICE,0.022
MAIL,CALL,0.016
MAIL,JUNK,0.016
MAIL,SHOP,0.016
MAIL,SHOPPING,0.016
MAIL,AIR,0.011
MAIL,BAG,0.011
MAIL,NEWS,0.011
MAIL,STORE,0.011
MAILBOX,MAIL,0.373
MAILBOX,LETTER,0.273
MAILBOX,MAILMAN,0.053
MAILBOX,BILL,0.013
MAILBOX,BLUE,0.013
MAILBOX,EMPTY,0.013
MAILBOX,FLAG,0.013
MAILBOX,KEY,0.013
MAILBOX,PO BOX,0.013
MAILBOX,POST,0.013
MAILBOX,POST OFFICE,0.013
MAILBOX,POSTAGE,0.013
MAILBOX,STAMP,0.013
MAILMAN,MAIL,0.373
MAILMAN,LETTER,0.173
MAILMAN,DOG,0.127
MAILMAN,POST OFFICE,0.047
MAILMAN,BILL,0.04
MAILMAN,DELIVER,0.033
MAILMAN,POSTMAN,0.033
MAILMAN,BLUE,0.02
MAILMAN,POSTAGE,0.02
MAILMAN,MAILBOX,0.013
MAILMAN,POST,0.013
MAILMAN,STAMP,0.013
MAIN,STREET,0.315
MAIN,GATE,0.043
MAIN,IMPORTANT,0.038
